,ano,mes,codibge,nome_municipio,sigla_uf,Quantidade_sim,Quantidade_sivep,Diferenca
25311,2020,6,316210,São Gotardo,MG,2.0,2.0,0.0
25312,2020,7,316210,São Gotardo,MG,8.0,8.0,0.0
25313,2020,8,316210,São Gotardo,MG,10.0,9.0,1.0
25314,2020,9,316210,São Gotardo,MG,8.0,8.0,0.0
25315,2020,10,316210,São Gotardo,MG,4.0,3.0,1.0
25316,2020,11,316210,São Gotardo,MG,1.0,0.0,1.0
25317,2020,12,316210,São Gotardo,MG,1.0,4.0,-3.0
25318,2021,1,316210,São Gotardo,MG,4.0,5.0,-1.0
25319,2021,2,316210,São Gotardo,MG,8.0,10.0,-2.0
25320,2021,3,316210,São Gotardo,MG,8.0,8.0,0.0
25321,2021,4,316210,São Gotardo,MG,5.0,5.0,0.0
25322,2020,6,316250,São João Del Rei,MG,6.0,6.0,0.0
25323,2020,7,316250,São João Del Rei,MG,6.0,6.0,0.0
25324,2020,8,316250,São João Del Rei,MG,2.0,2.0,0.0
25325,2020,9,316250,São João Del Rei,MG,6.0,5.0,1.0
25326,2020,10,316250,São João Del Rei,MG,3.0,2.0,1.0
25327,2020,11,316250,São João Del Rei,MG,2.0,1.0,1.0
25328,2020,12,316250,São João Del Rei,MG,18.0,22.0,-4.0
25329,2021,1,316250,São João Del Rei,MG,10.0,10.0,0.0
25330,2021,2,316250,São João Del Rei,MG,7.0,7.0,0.0
25331,2021,3,316250,São João Del Rei,MG,17.0,19.0,-2.0
25332,2021,4,316250,São João Del Rei,MG,37.0,42.0,-5.0
25333,2020,6,316280,São João Evangelista,MG,2.0,2.0,0.0
25334,2020,10,316280,São João Evangelista,MG,1.0,1.0,0.0
25335,2020,12,316280,São João Evangelista,MG,1.0,0.0,1.0
25336,2021,1,316280,São João Evangelista,MG,1.0,1.0,0.0
25337,2021,2,316280,São João Evangelista,MG,1.0,1.0,0.0
25338,2021,3,316280,São João Evangelista,MG,4.0,3.0,1.0
25339,2021,4,316280,São João Evangelista,MG,2.0,2.0,0.0
25340,2020,11,316280,São João Evangelista,MG,0.0,1.0,-1.0
25341,2020,6,316370,São Lourenço,MG,1.0,1.0,0.0
25342,2020,7,316370,São Lourenço,MG,1.0,1.0,0.0
25343,2020,8,316370,São Lourenço,MG,4.0,3.0,1.0
25344,2020,9,316370,São Lourenço,MG,4.0,3.0,1.0
25345,2020,10,316370,São Lourenço,MG,5.0,6.0,-1.0
25346,2020,11,316370,São Lourenço,MG,9.0,8.0,1.0
25347,2020,12,316370,São Lourenço,MG,13.0,11.0,2.0
25348,2021,1,316370,São Lourenço,MG,15.0,12.0,3.0
25349,2021,2,316370,São Lourenço,MG,10.0,8.0,2.0
25350,2021,3,316370,São Lourenço,MG,7.0,6.0,1.0
25351,2021,4,316370,São Lourenço,MG,23.0,23.0,0.0
25352,2020,6,316410,São Pedro Do Suaçuí,MG,1.0,1.0,0.0
25353,2020,10,316410,São Pedro Do Suaçuí,MG,1.0,1.0,0.0
25354,2021,2,316410,São Pedro Do Suaçuí,MG,1.0,0.0,1.0
25355,2021,3,316410,São Pedro Do Suaçuí,MG,2.0,0.0,2.0
25356,2021,4,316410,São Pedro Do Suaçuí,MG,1.0,2.0,-1.0
25357,2020,6,316440,São Sebastião Da Bela Vista,MG,1.0,0.0,1.0
25358,2020,8,316440,São Sebastião Da Bela Vista,MG,2.0,2.0,0.0
25359,2020,9,316440,São Sebastião Da Bela Vista,MG,1.0,1.0,0.0
25360,2021,2,316440,São Sebastião Da Bela Vista,MG,1.0,0.0,1.0
25361,2021,3,316440,São Sebastião Da Bela Vista,MG,4.0,1.0,3.0
25362,2021,4,316440,São Sebastião Da Bela Vista,MG,1.0,2.0,-1.0
25363,2020,12,316440,São Sebastião Da Bela Vista,MG,0.0,2.0,-2.0
25364,2020,6,316500,São Tiago,MG,1.0,1.0,0.0
25365,2020,7,316500,São Tiago,MG,1.0,1.0,0.0
25366,2020,10,316500,São Tiago,MG,1.0,2.0,-1.0
25367,2020,11,316500,São Tiago,MG,1.0,1.0,0.0
25368,2020,12,316500,São Tiago,MG,2.0,0.0,2.0
25369,2021,1,316500,São Tiago,MG,1.0,2.0,-1.0
25370,2021,2,316500,São Tiago,MG,1.0,1.0,0.0
25371,2021,4,316500,São Tiago,MG,1.0,1.0,0.0
25372,2020,6,316570,Senador Firmino,MG,1.0,1.0,0.0
25373,2020,7,316570,Senador Firmino,MG,2.0,1.0,1.0
25374,2020,11,316570,Senador Firmino,MG,2.0,1.0,1.0
25375,2020,12,316570,Senador Firmino,MG,1.0,1.0,0.0
25376,2021,1,316570,Senador Firmino,MG,1.0,0.0,1.0
25377,2021,2,316570,Senador Firmino,MG,1.0,1.0,0.0
25378,2021,3,316570,Senador Firmino,MG,1.0,1.0,0.0
25379,2020,6,316590,Senador Modestino Gonçalves,MG,1.0,1.0,0.0
25380,2021,1,316590,Senador Modestino Gonçalves,MG,1.0,1.0,0.0
25381,2021,3,316590,Senador Modestino Gonçalves,MG,3.0,1.0,2.0
25382,2021,4,316590,Senador Modestino Gonçalves,MG,0.0,2.0,-2.0
25383,2020,6,316710,Serro,MG,1.0,1.0,0.0
25384,2020,7,316710,Serro,MG,3.0,0.0,3.0
25385,2020,8,316710,Serro,MG,1.0,1.0,0.0
25386,2020,10,316710,Serro,MG,1.0,1.0,0.0
25387,2020,12,316710,Serro,MG,1.0,1.0,0.0
25388,2021,2,316710,Serro,MG,2.0,3.0,-1.0
25389,2021,3,316710,Serro,MG,3.0,3.0,0.0
25390,2021,4,316710,Serro,MG,0.0,5.0,-5.0
25391,2020,6,316800,Taiobeiras,MG,1.0,1.0,0.0
25392,2020,7,316800,Taiobeiras,MG,2.0,2.0,0.0
25393,2020,8,316800,Taiobeiras,MG,1.0,1.0,0.0
25394,2020,9,316800,Taiobeiras,MG,2.0,2.0,0.0
25395,2020,10,316800,Taiobeiras,MG,1.0,1.0,0.0
25396,2020,11,316800,Taiobeiras,MG,1.0,0.0,1.0
25397,2020,12,316800,Taiobeiras,MG,1.0,1.0,0.0
25398,2021,1,316800,Taiobeiras,MG,4.0,5.0,-1.0
25399,2021,2,316800,Taiobeiras,MG,3.0,3.0,0.0
25400,2021,3,316800,Taiobeiras,MG,4.0,5.0,-1.0
25401,2021,4,316800,Taiobeiras,MG,2.0,5.0,-3.0
25402,2020,6,316840,Tarumirim,MG,3.0,3.0,0.0
25403,2020,7,316840,Tarumirim,MG,2.0,1.0,1.0
25404,2020,8,316840,Tarumirim,MG,2.0,2.0,0.0
25405,2020,9,316840,Tarumirim,MG,3.0,2.0,1.0
25406,2020,10,316840,Tarumirim,MG,3.0,2.0,1.0
25407,2020,12,316840,Tarumirim,MG,4.0,3.0,1.0
25408,2021,1,316840,Tarumirim,MG,8.0,6.0,2.0
25409,2021,2,316840,Tarumirim,MG,1.0,2.0,-1.0
25410,2021,3,316840,Tarumirim,MG,6.0,5.0,1.0
25411,2021,4,316840,Tarumirim,MG,6.0,12.0,-6.0
25412,2020,6,316880,Tiradentes,MG,1.0,1.0,0.0
25413,2021,1,316880,Tiradentes,MG,2.0,2.0,0.0
25414,2021,3,316880,Tiradentes,MG,3.0,3.0,0.0
25415,2021,4,316880,Tiradentes,MG,6.0,6.0,0.0
25416,2020,6,316920,Tombos,MG,1.0,0.0,1.0
25417,2020,7,316920,Tombos,MG,1.0,1.0,0.0
25418,2020,9,316920,Tombos,MG,1.0,1.0,0.0
25419,2020,10,316920,Tombos,MG,1.0,1.0,0.0
25420,2020,12,316920,Tombos,MG,2.0,2.0,0.0
25421,2021,1,316920,Tombos,MG,5.0,3.0,2.0
25422,2021,2,316920,Tombos,MG,1.0,0.0,1.0
25423,2021,3,316920,Tombos,MG,3.0,1.0,2.0
25424,2021,4,316920,Tombos,MG,4.0,3.0,1.0
25425,2020,6,316960,Tupaciguara,MG,3.0,3.0,0.0
25426,2020,7,316960,Tupaciguara,MG,3.0,4.0,-1.0
25427,2020,8,316960,Tupaciguara,MG,3.0,3.0,0.0
25428,2020,9,316960,Tupaciguara,MG,1.0,1.0,0.0
25429,2020,10,316960,Tupaciguara,MG,2.0,3.0,-1.0
25430,2020,11,316960,Tupaciguara,MG,3.0,2.0,1.0
25431,2020,12,316960,Tupaciguara,MG,2.0,0.0,2.0
25432,2021,1,316960,Tupaciguara,MG,3.0,2.0,1.0
25433,2021,2,316960,Tupaciguara,MG,6.0,8.0,-2.0
25434,2021,3,316960,Tupaciguara,MG,35.0,35.0,0.0
25435,2021,4,316960,Tupaciguara,MG,17.0,19.0,-2.0
25436,2020,6,317040,Unaí,MG,1.0,1.0,0.0
25437,2020,7,317040,Unaí,MG,14.0,18.0,-4.0
25438,2020,8,317040,Unaí,MG,25.0,26.0,-1.0
25439,2020,9,317040,Unaí,MG,9.0,8.0,1.0
25440,2020,10,317040,Unaí,MG,3.0,3.0,0.0
25441,2020,11,317040,Unaí,MG,3.0,4.0,-1.0
25442,2020,12,317040,Unaí,MG,2.0,2.0,0.0
25443,2021,1,317040,Unaí,MG,7.0,8.0,-1.0
25444,2021,2,317040,Unaí,MG,19.0,19.0,0.0
25445,2021,3,317040,Unaí,MG,71.0,64.0,7.0
25446,2021,4,317040,Unaí,MG,53.0,53.0,0.0
25447,2020,6,317075,Varjão De Minas,MG,1.0,1.0,0.0
25448,2020,10,317075,Varjão De Minas,MG,1.0,1.0,0.0
25449,2020,12,317075,Varjão De Minas,MG,1.0,1.0,0.0
25450,2021,2,317075,Varjão De Minas,MG,9.0,7.0,2.0
25451,2021,3,317075,Varjão De Minas,MG,1.0,1.0,0.0
25452,2021,4,317075,Varjão De Minas,MG,5.0,3.0,2.0
25453,2021,1,317075,Varjão De Minas,MG,0.0,1.0,-1.0
25454,2020,6,317080,Várzea Da Palma,MG,2.0,1.0,1.0
25455,2020,7,317080,Várzea Da Palma,MG,2.0,1.0,1.0
25456,2020,8,317080,Várzea Da Palma,MG,2.0,2.0,0.0
25457,2020,9,317080,Várzea Da Palma,MG,2.0,1.0,1.0
25458,2020,10,317080,Várzea Da Palma,MG,4.0,4.0,0.0
25459,2020,11,317080,Várzea Da Palma,MG,2.0,2.0,0.0
25460,2020,12,317080,Várzea Da Palma,MG,2.0,3.0,-1.0
25461,2021,1,317080,Várzea Da Palma,MG,4.0,4.0,0.0
25462,2021,2,317080,Várzea Da Palma,MG,4.0,3.0,1.0
25463,2021,3,317080,Várzea Da Palma,MG,5.0,6.0,-1.0
25464,2021,4,317080,Várzea Da Palma,MG,24.0,29.0,-5.0
25465,2020,6,317140,Vieiras,MG,1.0,0.0,1.0
25466,2020,7,317140,Vieiras,MG,1.0,0.0,1.0
25467,2020,10,317140,Vieiras,MG,2.0,1.0,1.0
25468,2020,12,317140,Vieiras,MG,2.0,1.0,1.0
25469,2021,1,317140,Vieiras,MG,1.0,1.0,0.0
25470,2021,3,317140,Vieiras,MG,2.0,2.0,0.0
25471,2020,6,320020,Alegre,ES,6.0,5.0,1.0
25472,2020,7,320020,Alegre,ES,8.0,5.0,3.0
25473,2020,8,320020,Alegre,ES,2.0,1.0,1.0
25474,2020,9,320020,Alegre,ES,1.0,0.0,1.0
25475,2020,10,320020,Alegre,ES,3.0,1.0,2.0
25476,2020,12,320020,Alegre,ES,3.0,2.0,1.0
25477,2021,1,320020,Alegre,ES,2.0,0.0,2.0
25478,2021,2,320020,Alegre,ES,2.0,0.0,2.0
25479,2021,3,320020,Alegre,ES,3.0,0.0,3.0
25480,2021,4,320020,Alegre,ES,2.0,1.0,1.0
25481,2020,11,320020,Alegre,ES,0.0,1.0,-1.0
25482,2020,6,320050,Apiacá,ES,2.0,1.0,1.0
25483,2020,7,320050,Apiacá,ES,1.0,1.0,0.0
25484,2020,8,320050,Apiacá,ES,2.0,0.0,2.0
25485,2020,10,320050,Apiacá,ES,1.0,0.0,1.0
25486,2020,12,320050,Apiacá,ES,3.0,0.0,3.0
25487,2021,1,320050,Apiacá,ES,6.0,0.0,6.0
25488,2021,2,320050,Apiacá,ES,2.0,0.0,2.0
25489,2021,3,320050,Apiacá,ES,3.0,0.0,3.0
25490,2021,4,320050,Apiacá,ES,1.0,0.0,1.0
25491,2020,6,320070,Atilio Vivacqua,ES,2.0,2.0,0.0
25492,2020,7,320070,Atilio Vivacqua,ES,1.0,0.0,1.0
25493,2020,9,320070,Atilio Vivacqua,ES,2.0,1.0,1.0
25494,2020,11,320070,Atilio Vivacqua,ES,1.0,0.0,1.0
25495,2020,12,320070,Atilio Vivacqua,ES,3.0,1.0,2.0
25496,2021,2,320070,Atilio Vivacqua,ES,2.0,1.0,1.0
25497,2021,4,320070,Atilio Vivacqua,ES,1.0,0.0,1.0
25498,2020,8,320070,Atilio Vivacqua,ES,0.0,1.0,-1.0
25499,2020,6,320110,Bom Jesus Do Norte,ES,2.0,1.0,1.0
25500,2020,7,320110,Bom Jesus Do Norte,ES,3.0,1.0,2.0
25501,2020,8,320110,Bom Jesus Do Norte,ES,1.0,0.0,1.0
25502,2020,9,320110,Bom Jesus Do Norte,ES,2.0,0.0,2.0
25503,2020,10,320110,Bom Jesus Do Norte,ES,1.0,1.0,0.0
25504,2020,11,320110,Bom Jesus Do Norte,ES,1.0,1.0,0.0
25505,2020,12,320110,Bom Jesus Do Norte,ES,1.0,0.0,1.0
25506,2021,1,320110,Bom Jesus Do Norte,ES,5.0,0.0,5.0
25507,2021,3,320110,Bom Jesus Do Norte,ES,1.0,1.0,0.0
25508,2021,4,320110,Bom Jesus Do Norte,ES,1.0,1.0,0.0
25509,2020,6,320170,Conceição Do Castelo,ES,2.0,1.0,1.0
25510,2020,7,320170,Conceição Do Castelo,ES,1.0,2.0,-1.0
25511,2020,8,320170,Conceição Do Castelo,ES,1.0,0.0,1.0
25512,2020,9,320170,Conceição Do Castelo,ES,2.0,1.0,1.0
25513,2020,10,320170,Conceição Do Castelo,ES,1.0,0.0,1.0
25514,2020,12,320170,Conceição Do Castelo,ES,1.0,0.0,1.0
25515,2021,1,320170,Conceição Do Castelo,ES,4.0,3.0,1.0
25516,2020,5,320170,Conceição Do Castelo,ES,0.0,1.0,-1.0
25517,2020,11,320170,Conceição Do Castelo,ES,0.0,1.0,-1.0
25518,2021,4,320170,Conceição Do Castelo,ES,0.0,1.0,-1.0
25519,2020,6,320255,Ibitirama,ES,1.0,3.0,-2.0
25520,2020,7,320255,Ibitirama,ES,1.0,1.0,0.0
25521,2020,11,320255,Ibitirama,ES,2.0,1.0,1.0
25522,2020,12,320255,Ibitirama,ES,1.0,0.0,1.0
25523,2021,1,320255,Ibitirama,ES,1.0,0.0,1.0
25524,2020,8,320255,Ibitirama,ES,0.0,1.0,-1.0
25525,2020,6,320310,Jerônimo Monteiro,ES,2.0,0.0,2.0
25526,2020,7,320310,Jerônimo Monteiro,ES,2.0,3.0,-1.0
25527,2020,8,320310,Jerônimo Monteiro,ES,3.0,0.0,3.0
25528,2020,9,320310,Jerônimo Monteiro,ES,1.0,0.0,1.0
25529,2020,10,320310,Jerônimo Monteiro,ES,2.0,0.0,2.0
25530,2020,11,320310,Jerônimo Monteiro,ES,1.0,0.0,1.0
25531,2020,12,320310,Jerônimo Monteiro,ES,5.0,0.0,5.0
25532,2021,1,320310,Jerônimo Monteiro,ES,4.0,0.0,4.0
25533,2021,2,320310,Jerônimo Monteiro,ES,2.0,0.0,2.0
25534,2021,3,320310,Jerônimo Monteiro,ES,3.0,0.0,3.0
25535,2020,6,320316,Laranja Da Terra,ES,1.0,0.0,1.0
25536,2020,8,320316,Laranja Da Terra,ES,2.0,1.0,1.0
25537,2020,12,320316,Laranja Da Terra,ES,2.0,2.0,0.0
25538,2021,2,320316,Laranja Da Terra,ES,1.0,0.0,1.0
25539,2021,3,320316,Laranja Da Terra,ES,1.0,0.0,1.0
25540,2020,7,320316,Laranja Da Terra,ES,0.0,1.0,-1.0
25541,2020,10,320316,Laranja Da Terra,ES,0.0,1.0,-1.0
25542,2020,6,320335,Marilândia,ES,3.0,3.0,0.0
25543,2020,8,320335,Marilândia,ES,2.0,1.0,1.0
25544,2020,9,320335,Marilândia,ES,1.0,1.0,0.0
25545,2020,11,320335,Marilândia,ES,1.0,1.0,0.0
25546,2020,12,320335,Marilândia,ES,8.0,8.0,0.0
25547,2021,1,320335,Marilândia,ES,4.0,4.0,0.0
25548,2021,2,320335,Marilândia,ES,4.0,4.0,0.0
25549,2021,4,320335,Marilândia,ES,2.0,2.0,0.0
25550,2020,6,320340,Mimoso Do Sul,ES,3.0,2.0,1.0
25551,2020,7,320340,Mimoso Do Sul,ES,4.0,0.0,4.0
25552,2020,8,320340,Mimoso Do Sul,ES,2.0,0.0,2.0
25553,2020,9,320340,Mimoso Do Sul,ES,1.0,1.0,0.0
25554,2020,10,320340,Mimoso Do Sul,ES,2.0,0.0,2.0
25555,2020,11,320340,Mimoso Do Sul,ES,2.0,0.0,2.0
25556,2020,12,320340,Mimoso Do Sul,ES,1.0,0.0,1.0
25557,2021,1,320340,Mimoso Do Sul,ES,10.0,6.0,4.0
25558,2021,2,320340,Mimoso Do Sul,ES,3.0,0.0,3.0
25559,2021,3,320340,Mimoso Do Sul,ES,1.0,1.0,0.0
25560,2021,4,320340,Mimoso Do Sul,ES,3.0,2.0,1.0
25561,2020,6,320350,Montanha,ES,3.0,3.0,0.0
25562,2020,7,320350,Montanha,ES,1.0,1.0,0.0
25563,2020,8,320350,Montanha,ES,4.0,3.0,1.0
25564,2020,9,320350,Montanha,ES,5.0,3.0,2.0
25565,2020,10,320350,Montanha,ES,4.0,2.0,2.0
25566,2020,11,320350,Montanha,ES,1.0,0.0,1.0
25567,2020,12,320350,Montanha,ES,1.0,0.0,1.0
25568,2021,1,320350,Montanha,ES,10.0,4.0,6.0
25569,2021,2,320350,Montanha,ES,4.0,2.0,2.0
25570,2021,3,320350,Montanha,ES,5.0,1.0,4.0
25571,2021,4,320350,Montanha,ES,3.0,0.0,3.0
25572,2020,6,320400,Pancas,ES,2.0,4.0,-2.0
25573,2020,7,320400,Pancas,ES,2.0,2.0,0.0
25574,2020,8,320400,Pancas,ES,2.0,3.0,-1.0
25575,2020,9,320400,Pancas,ES,2.0,1.0,1.0
25576,2020,11,320400,Pancas,ES,2.0,1.0,1.0
25577,2020,12,320400,Pancas,ES,1.0,1.0,0.0
25578,2021,1,320400,Pancas,ES,3.0,2.0,1.0
25579,2021,2,320400,Pancas,ES,2.0,1.0,1.0
25580,2021,3,320400,Pancas,ES,5.0,0.0,5.0
25581,2021,4,320400,Pancas,ES,5.0,1.0,4.0
25582,2020,6,320425,Ponto Belo,ES,1.0,1.0,0.0
25583,2020,8,320425,Ponto Belo,ES,2.0,0.0,2.0
25584,2020,9,320425,Ponto Belo,ES,2.0,0.0,2.0
25585,2021,1,320425,Ponto Belo,ES,3.0,0.0,3.0
25586,2021,3,320425,Ponto Belo,ES,1.0,0.0,1.0
25587,2020,6,320435,Rio Bananal,ES,2.0,2.0,0.0
25588,2020,7,320435,Rio Bananal,ES,2.0,3.0,-1.0
25589,2020,8,320435,Rio Bananal,ES,1.0,3.0,-2.0
25590,2020,9,320435,Rio Bananal,ES,2.0,2.0,0.0
25591,2020,11,320435,Rio Bananal,ES,3.0,3.0,0.0
25592,2020,12,320435,Rio Bananal,ES,3.0,2.0,1.0
25593,2021,1,320435,Rio Bananal,ES,1.0,1.0,0.0
25594,2021,2,320435,Rio Bananal,ES,2.0,2.0,0.0
25595,2021,3,320435,Rio Bananal,ES,5.0,3.0,2.0
25596,2021,4,320435,Rio Bananal,ES,2.0,3.0,-1.0
25597,2020,6,320470,São Gabriel Da Palha,ES,3.0,3.0,0.0
25598,2020,7,320470,São Gabriel Da Palha,ES,5.0,9.0,-4.0
25599,2020,8,320470,São Gabriel Da Palha,ES,10.0,10.0,0.0
25600,2020,9,320470,São Gabriel Da Palha,ES,10.0,10.0,0.0
25601,2020,10,320470,São Gabriel Da Palha,ES,2.0,2.0,0.0
25602,2020,11,320470,São Gabriel Da Palha,ES,2.0,2.0,0.0
25603,2020,12,320470,São Gabriel Da Palha,ES,3.0,2.0,1.0
25604,2021,1,320470,São Gabriel Da Palha,ES,1.0,1.0,0.0
25605,2021,2,320470,São Gabriel Da Palha,ES,3.0,4.0,-1.0
25606,2021,3,320470,São Gabriel Da Palha,ES,4.0,6.0,-2.0
25607,2021,4,320470,São Gabriel Da Palha,ES,10.0,11.0,-1.0
25608,2020,6,320506,Venda Nova Do Imigrante,ES,3.0,3.0,0.0
25609,2020,7,320506,Venda Nova Do Imigrante,ES,4.0,1.0,3.0
25610,2020,8,320506,Venda Nova Do Imigrante,ES,2.0,1.0,1.0
25611,2020,11,320506,Venda Nova Do Imigrante,ES,2.0,1.0,1.0
25612,2020,12,320506,Venda Nova Do Imigrante,ES,6.0,2.0,4.0
25613,2021,1,320506,Venda Nova Do Imigrante,ES,2.0,0.0,2.0
25614,2021,2,320506,Venda Nova Do Imigrante,ES,4.0,0.0,4.0
25615,2021,3,320506,Venda Nova Do Imigrante,ES,4.0,1.0,3.0
25616,2020,10,320506,Venda Nova Do Imigrante,ES,0.0,1.0,-1.0
25617,2021,4,320506,Venda Nova Do Imigrante,ES,0.0,2.0,-2.0
25618,2020,6,320517,Vila Valério,ES,1.0,5.0,-4.0
25619,2020,7,320517,Vila Valério,ES,5.0,5.0,0.0
25620,2020,8,320517,Vila Valério,ES,1.0,2.0,-1.0
25621,2020,9,320517,Vila Valério,ES,1.0,1.0,0.0
25622,2020,11,320517,Vila Valério,ES,2.0,1.0,1.0
25623,2020,12,320517,Vila Valério,ES,1.0,1.0,0.0
25624,2021,1,320517,Vila Valério,ES,1.0,1.0,0.0
25625,2021,2,320517,Vila Valério,ES,3.0,3.0,0.0
25626,2021,3,320517,Vila Valério,ES,5.0,4.0,1.0
25627,2021,4,320517,Vila Valério,ES,0.0,2.0,-2.0
25628,2020,6,330015,Aperibé,RJ,3.0,2.0,1.0
25629,2020,7,330015,Aperibé,RJ,5.0,3.0,2.0
25630,2020,9,330015,Aperibé,RJ,1.0,1.0,0.0
25631,2020,12,330015,Aperibé,RJ,2.0,2.0,0.0
25632,2021,1,330015,Aperibé,RJ,1.0,2.0,-1.0
25633,2021,2,330015,Aperibé,RJ,2.0,2.0,0.0
25634,2021,3,330015,Aperibé,RJ,2.0,3.0,-1.0
25635,2021,4,330015,Aperibé,RJ,3.0,4.0,-1.0
25636,2020,6,330095,Comendador Levy Gasparian,RJ,2.0,2.0,0.0
25637,2020,7,330095,Comendador Levy Gasparian,RJ,1.0,1.0,0.0
25638,2020,8,330095,Comendador Levy Gasparian,RJ,4.0,6.0,-2.0
25639,2020,9,330095,Comendador Levy Gasparian,RJ,1.0,2.0,-1.0
25640,2020,10,330095,Comendador Levy Gasparian,RJ,2.0,0.0,2.0
25641,2020,12,330095,Comendador Levy Gasparian,RJ,1.0,0.0,1.0
25642,2021,1,330095,Comendador Levy Gasparian,RJ,2.0,0.0,2.0
25643,2021,2,330095,Comendador Levy Gasparian,RJ,3.0,2.0,1.0
25644,2021,3,330095,Comendador Levy Gasparian,RJ,2.0,7.0,-5.0
25645,2021,4,330095,Comendador Levy Gasparian,RJ,1.0,1.0,0.0
25646,2020,6,330115,Cardoso Moreira,RJ,7.0,1.0,6.0
25647,2020,7,330115,Cardoso Moreira,RJ,2.0,1.0,1.0
25648,2020,8,330115,Cardoso Moreira,RJ,3.0,0.0,3.0
25649,2020,9,330115,Cardoso Moreira,RJ,1.0,0.0,1.0
25650,2020,10,330115,Cardoso Moreira,RJ,1.0,1.0,0.0
25651,2020,11,330115,Cardoso Moreira,RJ,1.0,1.0,0.0
25652,2020,12,330115,Cardoso Moreira,RJ,8.0,1.0,7.0
25653,2021,2,330115,Cardoso Moreira,RJ,2.0,1.0,1.0
25654,2021,3,330115,Cardoso Moreira,RJ,1.0,3.0,-2.0
25655,2021,4,330115,Cardoso Moreira,RJ,0.0,2.0,-2.0
25656,2020,6,330180,Engenheiro Paulo De Frontin,RJ,1.0,2.0,-1.0
25657,2020,11,330180,Engenheiro Paulo De Frontin,RJ,1.0,0.0,1.0
25658,2020,12,330180,Engenheiro Paulo De Frontin,RJ,8.0,10.0,-2.0
25659,2021,1,330180,Engenheiro Paulo De Frontin,RJ,7.0,7.0,0.0
25660,2021,2,330180,Engenheiro Paulo De Frontin,RJ,4.0,2.0,2.0
25661,2021,3,330180,Engenheiro Paulo De Frontin,RJ,11.0,11.0,0.0
25662,2021,4,330180,Engenheiro Paulo De Frontin,RJ,3.0,13.0,-10.0
25663,2020,5,330180,Engenheiro Paulo De Frontin,RJ,0.0,2.0,-2.0
25664,2020,10,330180,Engenheiro Paulo De Frontin,RJ,0.0,1.0,-1.0
25665,2020,6,330230,Laje Do Muriaé,RJ,2.0,0.0,2.0
25666,2020,7,330230,Laje Do Muriaé,RJ,1.0,0.0,1.0
25667,2020,9,330230,Laje Do Muriaé,RJ,1.0,0.0,1.0
25668,2020,10,330230,Laje Do Muriaé,RJ,3.0,2.0,1.0
25669,2020,11,330230,Laje Do Muriaé,RJ,3.0,0.0,3.0
25670,2020,12,330230,Laje Do Muriaé,RJ,5.0,0.0,5.0
25671,2021,1,330230,Laje Do Muriaé,RJ,2.0,2.0,0.0
25672,2021,2,330230,Laje Do Muriaé,RJ,4.0,0.0,4.0
25673,2021,3,330230,Laje Do Muriaé,RJ,2.0,0.0,2.0
25674,2021,4,330230,Laje Do Muriaé,RJ,5.0,1.0,4.0
25675,2020,8,330230,Laje Do Muriaé,RJ,0.0,1.0,-1.0
25676,2020,6,330395,Pinheiral,RJ,4.0,4.0,0.0
25677,2020,7,330395,Pinheiral,RJ,3.0,8.0,-5.0
25678,2020,12,330395,Pinheiral,RJ,2.0,5.0,-3.0
25679,2021,1,330395,Pinheiral,RJ,5.0,11.0,-6.0
25680,2021,2,330395,Pinheiral,RJ,3.0,4.0,-1.0
25681,2021,3,330395,Pinheiral,RJ,5.0,5.0,0.0
25682,2021,4,330395,Pinheiral,RJ,3.0,12.0,-9.0
25683,2020,5,330395,Pinheiral,RJ,0.0,1.0,-1.0
25684,2020,8,330395,Pinheiral,RJ,0.0,2.0,-2.0
25685,2020,9,330395,Pinheiral,RJ,0.0,2.0,-2.0
25686,2020,10,330395,Pinheiral,RJ,0.0,3.0,-3.0
25687,2020,6,330411,Porto Real,RJ,2.0,3.0,-1.0
25688,2020,7,330411,Porto Real,RJ,6.0,5.0,1.0
25689,2020,8,330411,Porto Real,RJ,7.0,5.0,2.0
25690,2020,9,330411,Porto Real,RJ,5.0,5.0,0.0
25691,2020,10,330411,Porto Real,RJ,2.0,1.0,1.0
25692,2020,11,330411,Porto Real,RJ,2.0,0.0,2.0
25693,2020,12,330411,Porto Real,RJ,10.0,9.0,1.0
25694,2021,1,330411,Porto Real,RJ,1.0,0.0,1.0
25695,2021,2,330411,Porto Real,RJ,1.0,0.0,1.0
25696,2021,3,330411,Porto Real,RJ,2.0,0.0,2.0
25697,2021,4,330411,Porto Real,RJ,10.0,5.0,5.0
25698,2020,6,330412,Quatis,RJ,1.0,0.0,1.0
25699,2020,7,330412,Quatis,RJ,1.0,0.0,1.0
25700,2020,8,330412,Quatis,RJ,2.0,2.0,0.0
25701,2020,9,330412,Quatis,RJ,1.0,2.0,-1.0
25702,2020,10,330412,Quatis,RJ,1.0,1.0,0.0
25703,2020,11,330412,Quatis,RJ,1.0,1.0,0.0
25704,2020,12,330412,Quatis,RJ,3.0,4.0,-1.0
25705,2021,1,330412,Quatis,RJ,1.0,1.0,0.0
25706,2021,2,330412,Quatis,RJ,1.0,2.0,-1.0
25707,2021,4,330412,Quatis,RJ,1.0,5.0,-4.0
25708,2020,5,330412,Quatis,RJ,0.0,1.0,-1.0
