 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano/mês processamento
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Mar-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"352010 Igarapava";-;-;1524,20;10500,00;10520,06;13093,19;22630,78;8546,16;9322,95;76137,34
"352044 Ilha Solteira";-;-;6215,80;1655,09;21452,97;3150,42;15166,09;1636,41;142262,80;191539,58
"352040 Ilhabela";-;10325,68;9602,38;43482,30;22354,97;8828,17;7022,69;27620,56;-;129236,75
"352050 Indaiatuba";21423,64;124950,39;251414,18;295850,32;316709,47;197882,83;160152,71;248767,52;864571,68;2481722,74
"352090 Ipaussu";-;-;12064,00;25644,00;10524,00;7564,00;4548,00;10612,00;16596,00;87552,00
"352130 Ipuã";-;-;7500,00;21000,00;12796,23;24265,41;12023,16;-;-;77584,80
"352170 Itaberá";-;1500,00;-;1524,00;4564,00;-;1500,00;4588,00;-;13676,00
"352180 Itaí";-;-;-;3000,00;-;3000,00;-;1500,00;-;7500,00
"352190 Itajobi";1500,00;-;-;-;-;-;-;-;-;1500,00
"352210 Itanhaém";25784,42;45700,58;150019,57;79422,45;185786,65;169212,83;47673,89;67312,42;51659,14;822571,95
"352220 Itapecerica da Serra";-;396642,78;417894,38;888161,06;374940,32;87681,52;88932,14;109923,84;183119,80;2547295,84
"352230 Itapetininga";4360,36;25853,06;65332,79;49894,52;100197,49;101906,25;270690,57;262892,86;216937,65;1098065,55
"352240 Itapeva";-;42495,59;47107,51;117920,58;98280,54;131496,63;96441,61;109779,72;42883,31;686405,49
"352250 Itapevi";10580,24;329701,41;330946,31;1928048,67;587495,28;115727,53;232076,87;59164,04;96519,32;3690259,67
"352260 Itapira";1500,00;3044,08;18808,09;59926,14;65526,49;375999,36;231852,40;89932,78;80074,62;926663,96
"352270 Itápolis";-;4772,82;6545,64;11640,96;63963,07;86046,97;44092,77;45272,47;49126,20;311460,90
"352280 Itaporanga";1500,00;3000,00;4520,06;7524,00;7500,00;12040,12;4612,00;-;1532,00;42228,18
"352290 Itapuí";-;-;1500,00;1588,00;4588,00;1500,00;-;1500,00;-;10676,00
"352310 Itaquaquecetuba";4500,00;639489,90;129309,92;1908529,68;740670,65;616458,48;157566,71;280998,93;116510,26;4594034,53
"352320 Itararé";-;-;12208,00;14800,00;37297,23;45290,54;23272,17;13946,24;-;146814,18
"352340 Itatiba";1636,41;25784,22;74449,26;75238,72;27902,92;-;3624,46;-;8618,52;217254,51
"352350 Itatinga";-;-;-;-;-;18000,00;3000,00;3000,00;-;24000,00
"352360 Itirapina";-;-;9008,00;18024,00;13500,00;6046,32;-;3000,00;-;49578,32
"352390 Itu";5509,83;44268,84;133817,31;162507,13;132346,03;147303,08;43529,17;70723,67;122960,10;862965,16
"352400 Itupeva";-;12080,24;57015,96;81339,21;19755,87;81353,86;51322,86;55596,58;87794,84;446259,42
"352410 Ituverava";-;-;85083,12;201322,38;8310,19;102563,29;311848,21;29168,37;74342,32;812637,88
"352420 Jaborandi";-;-;4644,00;1596,00;-;3080,00;1524,00;-;1516,00;12360,00
"352430 Jaboticabal";-;-;1649,11;-;115848,60;101356,15;298242,22;311760,23;118054,27;946910,58
"352440 Jacareí";17601,17;5098,28;82122,21;134384,11;183126,38;150869,36;244652,42;404150,81;500147,54;1722152,28
"352450 Jaci";-;-;4560,18;61009,36;64286,63;52581,58;23312,51;27970,25;9325,87;243046,38
"352470 Jaguariúna";-;1664,42;16832,67;29166,48;38440,98;67368,22;24413,23;109899,83;59553,19;347339,02
"352480 Jales";-;1661,81;-;1852,31;138267,82;218192,55;352245,23;572944,10;264358,44;1549522,26
"352530 Jaú";-;43741,07;58463,55;426610,03;422156,76;679787,94;391060,47;376481,29;392977,19;2791278,30
"352590 Jundiaí";43500,20;1056309,39;3892200,25;2537081,55;2238075,28;1810952,56;436354,42;347017,26;552201,43;12913692,34
"352600 Junqueirópolis";1500,00;-;-;3000,00;1516,00;-;7828,36;-;7588,00;21432,36
"352640 Laranjal Paulista";1500,00;-;3000,00;6064,00;19560,18;36401,20;199600,00;198830,00;309440,00;774395,38
"352670 Leme";-;12576,76;66452,72;128991,23;83526,72;264451,73;139497,92;101478,36;4947,36;801922,80
"352680 Lençóis Paulista";4649,10;33159,05;73768,30;35744,67;104485,07;201246,52;164960,19;25819,44;41167,75;685000,09
"352690 Limeira";6142,01;4433,02;237882,36;288109,09;986927,14;482387,70;379785,78;467604,00;476076,87;3329347,97
"352710 Lins";-;24331,11;36502,76;73009,35;58626,45;75611,35;179151,98;53559,62;63211,05;564003,67
"352720 Lorena";28066,33;94183,23;163045,99;197995,24;304211,35;255928,88;99523,28;67473,52;204213,97;1414641,79
"352730 Louveira";10675,35;27513,95;40892,93;15219,49;15521,28;82241,76;18872,99;7075,87;16535,61;234549,23
"352740 Lucélia";1500,00;1500,00;3008,00;6000,00;-;3080,00;4564,00;-;-;19652,00
"352800 Macatuba";-;4500,00;9000,00;4500,00;9000,00;6000,00;7537,95;-;15037,95;55575,90
"352850 Mairiporã";18232,12;58945,36;42406,24;55694,80;34630,75;39623,88;143711,60;89203,77;101765,03;584213,55
"352880 Maracaí";-;-;3000,00;3000,00;-;-;-;-;-;6000,00
"352900 Marília";-;6732,98;150581,50;159250,78;212985,42;435163,19;1523221,15;779964,56;1607226,55;4875126,13
"352920 Martinópolis";-;-;-;42323,80;29124,45;43486,98;41671,59;-;-;156606,82
"352930 Matão";-;3338,94;22330,74;38041,86;127227,89;408565,88;189148,53;102237,27;249395,31;1140286,42
"352940 Mauá";30773,84;228054,84;377037,85;624564,07;277642,83;252057,05;351189,08;366326,47;460971,13;2968617,16
"352970 Miguelópolis";-;3000,00;4508,00;24000,00;39160,00;21128,00;19532,00;43532,00;-;154860,00
"353010 Mirandópolis";-;1500,00;16423,84;21120,20;129608,30;29025,57;-;85016,05;4540,00;287233,96
"353050 Mococa";-;14313,83;15634,58;40920,00;89346,30;83264,33;90971,65;71387,20;117125,16;522963,05
"353060 Mogi das Cruzes";91394,37;1012686,82;647801,25;3282387,12;2357294,04;2421255,15;1641835,54;1538568,32;1552711,04;14545933,65
"353070 Mogi Guaçu";1508,00;32118,35;71336,43;96610,53;95248,07;115056,25;51214,63;137720,06;71148,22;671960,54
"353080 Mogi Mirim";-;1525,40;8354,82;41968,39;99529,35;114699,44;132045,71;66676,82;54368,44;519168,37
"353110 Mongaguá";-;-;1524,00;-;-;-;-;-;-;1524,00
"353130 Monte Alto";9894,88;19157,40;69157,47;90816,41;266016,48;458760,53;183654,25;-;-;1097457,42
"353150 Monte Azul Paulista";-;-;-;12200,00;7580,00;-;10700,00;3072,00;13716,00;47268,00
"353180 Monte Mor";-;-;-;16500,00;24056,12;12000,00;7500,00;9000,00;6000,00;75056,12
"353190 Morro Agudo";-;4500,00;22561,95;27376,12;31824,42;29077,18;13516,00;6024,00;4556,00;139435,67
"353200 Morungaba";-;-;-;-;-;3008,00;3024,00;1532,00;1500,00;9064,00
"353240 Nazaré Paulista";-;6088,00;-;-;-;-;-;-;-;6088,00
"353340 Nova Odessa";-;7516,00;22519,18;32591,27;22007,58;4677,77;7679,69;12084,06;18187,77;127263,32
"353350 Novo Horizonte";-;4909,23;8362,91;48803,28;116437,10;351100,83;473835,90;127298,48;293686,65;1424434,38
"353390 Olímpia";2070,61;1661,81;-;80373,04;348332,90;284568,09;293593,33;386512,00;238291,64;1635403,42
"353430 Orlândia";-;-;12992,82;26539,28;24273,33;27737,69;21136,92;9793,09;8181,18;130654,31
"353440 Osasco";87090,15;1257871,52;774836,15;2656029,53;1867566,07;1370630,37;1220650,66;859737,09;1309798,76;11404210,30
"353460 Osvaldo Cruz";-;1636,41;1693,83;1714,48;3208,41;3136,41;3272,82;1636,41;3272,82;19571,59
"353470 Ourinhos";3751,54;65239,31;214928,04;170647,83;258654,93;190635,42;540641,33;578736,65;897963,73;2921198,78
"353490 Pacaembu";-;-;3000,00;1500,00;1500,00;-;4500,00;-;-;10500,00
"353530 Palmital";-;-;3046,01;1508,00;10691,35;10620,00;10735,41;-;12117,95;48718,72
"353540 Panorama";-;-;4500,00;13500,00;3000,00;1500,00;3000,00;-;-;25500,00
"353550 Paraguaçu Paulista";-;1636,41;-;8827,70;12082,60;-;8205,44;170883,09;21242,03;222877,27
"353600 Parapuã";-;-;-;-;3000,00;-;3000,00;-;-;6000,00
"353620 Pariquera-Açu";3291,87;37386,95;55826,61;161782,52;303311,24;245345,47;152614,49;187387,01;378678,80;1525624,96
"353630 Patrocínio Paulista";-;-;4580,00;3080,00;7660,00;12240,00;23468,00;4740,20;1548,00;57316,20
"353650 Paulínia";4684,34;16981,47;88424,97;146647,17;163911,57;113858,66;-;-;-;534508,18
"353670 Pederneiras";-;13669,26;18307,01;30243,25;210514,41;207204,41;284044,74;-;-;763983,08
"353700 Pedregulho";-;-;-;-;-;-;15000,00;-;-;15000,00
"353710 Pedreira";-;-;6009,34;9130,76;13906,29;-;14308,24;4565,38;40930,90;88850,91
"353730 Penápolis";4574,41;10264,59;-;7204,50;-;-;-;6674,12;-;28717,62
"353740 Pereira Barreto";-;1548,00;1500,00;4596,00;-;-;-;-;-;7644,00
"353780 Piedade";6000,00;21000,00;19525,40;33874,61;24405,14;46725,07;18217,14;41223,89;45867,09;256838,34
"353790 Pilar do Sul";-;3000,00;9048,00;4640,18;4524,00;3048,00;-;8008,90;15360,00;47629,08
"353800 Pindamonhangaba";21915,89;15130,66;40574,93;107798,11;72413,13;142656,15;97621,84;59085,53;295387,66;852583,90
"353860 Piracaia";-;4500,00;3072,00;4632,06;13960,42;9216,00;1548,00;1500,00;-;38428,48
"353870 Piracicaba";20506,79;135578,24;227264,52;2196478,27;1468081,59;1786420,27;1677470,40;911175,95;1160452,73;9583428,76
"353880 Piraju";-;-;9160,73;16863,54;19834,35;25993,52;17223,74;30785,49;13935,49;133796,86
"353890 Pirajuí";-;-;1532,39;-;3048,00;-;-;3032,00;-;7612,39
"353930 Pirassununga";4963,94;20366,15;10817,86;35544,22;45947,39;51573,90;36286,50;3690,06;9899,51;219089,53
"353940 Piratininga";-;-;-;3000,00;3000,00;7508,00;-;-;-;13508,00
"353950 Pitangueiras";-;-;-;21024,00;12000,00;28587,60;48372,90;50533,31;33823,63;194341,44
"353980 Poá";4546,70;36039,64;39562,67;64244,71;65968,98;16757,99;30326,90;27403,90;33500,83;318352,32
"354020 Pontal";-;-;1500,00;-;57238,09;4500,00;16520,06;-;3000,00;82758,15
"354060 Porto Feliz";1697,05;20136,82;68067,15;66427,81;48713,32;9283,75;25986,00;24494,50;94727,97;359534,37
"354070 Porto Ferreira";9113,90;1636,40;8336,54;78322,76;83603,45;62658,73;37000,94;33450,61;22919,91;337043,24
"354080 Potirendaba";-;-;-;-;1508,00;-;-;-;-;1508,00
"354100 Praia Grande";90542,31;220793,41;683069,63;891490,74;691624,08;200503,58;91711,28;142059,10;654600,69;3666394,82
"354130 Presidente Epitácio";-;-;11093,64;36101,45;22721,87;4845,88;-;-;16306,02;91068,86
"354140 Presidente Prudente";18771,06;28151,84;89844,85;615796,49;494554,29;653352,07;557729,29;345511,12;759613,21;3563324,22
"354150 Presidente Venceslau";9332,48;20643,23;41508,77;60583,54;84240,95;81653,88;50570,47;33076,02;87479,13;469088,47
"354160 Promissão";3000,00;8532,16;10514,01;59929,48;13541,74;9513,69;74169,43;81714,33;62889,87;323804,71
"354190 Queluz";-;-;1500,00;15060,18;19580,24;9000,00;-;-;-;45140,42
"354220 Rancharia";3614,18;-;20594,99;51584,16;26742,51;130912,10;73287,99;30233,49;210119,33;547088,75
"354240 Regente Feijó";-;-;-;-;76660,48;64905,14;74604,00;21000,00;66116,18;303285,80
"354260 Registro";3405,25;3213,77;11640,22;288921,64;445959,38;479159,47;416595,19;484941,41;1039310,14;3173146,47
"354300 Ribeirão Branco";1500,00;4500,00;3000,00;9000,00;6000,00;6080,00;1524,00;1500,00;7596,00;40700,00
"354330 Ribeirão Pires";-;93000,00;105000,00;109500,00;79500,00;60000,00;82500,00;90000,00;120000,00;739500,00
"354340 Ribeirão Preto";3112,00;219278,40;974754,16;3101470,68;5336516,24;5783476,67;3919728,94;1947994,15;1324685,17;22611016,41
"354390 Rio Claro";2347,39;27412,29;136021,54;124282,53;181036,01;109099,82;182190,93;97687,31;269682,57;1129760,39
"354400 Rio das Pedras";-;-;7636,41;23286,52;16990,35;49212,17;71538,92;147078,86;136001,50;451744,73
"354425 Rosana";-;-;4564,85;23896,20;27871,54;27440,12;15665,86;9144,00;32116,56;140699,13
"354500 Salesópolis";1500,00;6000,00;3000,00;4500,00;3000,00;4500,00;6000,00;3000,00;3000,00;34500,00
"354520 Salto";-;3000,00;25441,85;142351,49;132423,48;45573,05;71023,93;26014,76;119689,76;565518,32
"354540 Salto Grande";1532,00;-;1500,00;4500,00;4500,00;7548,75;3000,00;4500,00;-;27080,75
"354580 Santa Bárbara d'Oeste";-;-;-;24741,56;-;-;-;-;1221394,88;1246136,44
"354630 Santa Cruz das Palmeiras";-;1595,10;-;42594,90;47159,90;15063,69;-;-;3000,00;109413,59
"354640 Santa Cruz do Rio Pardo";-;-;11655,47;301264,35;187721,08;5489,91;152680,30;73100,56;119104,64;851016,31
"354660 Santa Fé do Sul";-;3434,30;17393,80;55758,58;65260,21;53887,45;51097,26;23350,97;143022,09;413204,66
"354680 Santa Isabel";-;32527,25;40303,95;36564,09;30714,51;19706,63;-;-;3156,46;162972,89
"354750 Santa Rita do Passa Quatro";-;1524,00;3000,00;6000,00;25532,00;15000,00;4500,00;4500,00;3000,00;63056,00
"354760 Santa Rosa de Viterbo";-;-;3056,00;6064,00;6032,00;9252,54;9000,00;7612,00;4500,00;45516,54
"354730 Santana de Parnaíba";-;-;1500,00;103500,00;49500,00;54000,00;69000,00;49500,00;-;327000,00
"354770 Santo Anastácio";-;-;1500,00;7556,04;7500,00;19620,12;12048,00;13588,00;22548,00;84360,16
"354780 Santo André";20164,25;431939,82;957219,86;2657395,54;1425542,69;967176,75;1533896,60;1530068,07;1138420,46;10661824,04
"354790 Santo Antônio da Alegria";-;-;-;1500,00;-;-;-;-;-;1500,00
"354850 Santos";97626,17;1186462,37;2850699,46;3262970,07;2200693,46;1425639,95;867574,91;916351,50;778950,65;13586968,54
"354870 São Bernardo do Campo";120993,75;1995575,08;2450040,72;1682676,83;859634,16;877895,48;3945430,12;2644162,83;3331671,26;17908080,23
"354880 São Caetano do Sul";29870,34;484221,92;715658,76;872749,63;1007027,55;673721,85;1081083,64;332485,46;-;5196819,15
"354890 São Carlos";2986,96;29166,37;54696,30;84155,41;257148,91;433746,40;507351,42;349439,23;428554,73;2147245,73
"354910 São João da Boa Vista";-;3190,57;46695,67;79114,14;31545,20;143114,84;45176,92;8533,62;132449,53;489820,49
"354940 São Joaquim da Barra";-;-;23460,57;145426,79;140289,53;89408,86;76074,15;153485,30;67094,82;695240,02
"354970 São José do Rio Pardo";3272,82;5309,54;11908,47;19077,16;88880,72;52914,88;27053,32;13281,38;101054,76;322753,05
"354980 São José do Rio Preto";28530,19;111571,40;1396518,39;6005149,31;7454091,55;6422268,92;6768880,66;4027845,63;3847071,08;36061927,13
"354990 São José dos Campos";7163,20;116963,33;614972,24;791420,98;1414853,86;1110590,79;388546,47;438323,99;331368,31;5214203,17
"355000 São Luís do Paraitinga";-;-;4500,00;6000,00;1500,00;1500,00;-;1500,00;3000,00;18000,00
"355010 São Manuel";1524,00;4512,00;26033,02;25748,42;36544,54;32273,20;48860,72;15739,15;30576,48;221811,53
"355020 São Miguel Arcanjo";-;10669,15;13661,78;16671,45;4519,05;-;-;9087,50;38023,75;92632,68
"355030 São Paulo";1464783,60;17502634,15;29542463,31;50825242,10;32912456,64;28107830,71;16576631,99;15070194,95;15013297,69;207015535,14
"355040 São Pedro";-;10501,00;12000,00;16897,43;155385,43;133733,83;27963,99;1636,40;1636,41;359754,49
"355060 São Roque";-;9470,82;30358,75;50485,25;22873,20;76593,18;230678,76;277712,42;307356,35;1005528,73
"355070 São Sebastião";7925,15;9510,47;1500,00;27276,42;34448,53;368309,30;107906,11;3272,82;14739,66;574888,46
"355080 São Sebastião da Grama";1500,00;-;7538,10;12172,46;12130,29;3143,74;1681,33;3062,10;-;41228,02
"355090 São Simão";-;-;3000,00;10500,00;6000,00;4500,00;1500,00;3000,00;10500,00;39000,00
"355100 São Vicente";31932,13;397687,09;472929,48;521294,49;642584,68;693525,84;321441,04;350773,48;259748,78;3691917,01
"355160 Serra Negra";-;-;-;10532,00;10532,00;4580,00;-;4907,69;19612,00;50163,69
"355150 Serrana";18657,02;40191,44;66101,07;157143,82;177985,43;225218,49;163970,71;13452,12;28958,28;891678,38
"355170 Sertãozinho";-;55302,66;103472,05;206477,19;272870,60;540414,14;91648,44;114052,41;259642,29;1643879,78
"355200 Silveiras";-;-;-;-;-;-;-;1500,00;-;1500,00
"355210 Socorro";-;-;1504,00;3240,47;1500,00;7524,00;-;4500,00;55420,20;73688,67
"355220 Sorocaba";28778,67;491027,46;1009526,83;1065841,74;1753755,75;1503875,13;1587076,01;359747,70;597512,09;8397141,38
"355240 Sumaré";48494,55;291071,34;745445,56;1159695,42;827871,28;309538,83;73727,75;-;26839,79;3482684,52
"355250 Suzano";-;43597,20;126000,00;192000,00;158999,99;30000,00;21000,00;47999,98;44999,99;664597,16
"355270 Tabatinga";-;-;7524,00;6048,00;9048,00;22556,00;9064,00;18016,00;-;72256,00
"355280 Taboão da Serra";1500,00;285599,51;160457,87;428620,68;396504,42;212754,12;142487,97;94097,14;62145,04;1784166,75
"355300 Taguaí";-;-;3000,00;1500,00;6000,00;1500,00;6000,00;3000,00;13600,18;34600,18
"355330 Tambaú";-;4556,04;-;13798,88;11017,63;4542,03;-;4523,35;4509,34;42947,27
"355340 Tanabi";-;-;-;-;9000,00;6000,00;30000,00;6000,00;10584,94;61584,94
"355370 Taquaritinga";-;-;1692,45;-;5754,46;48979,14;80587,57;9953,85;-;146967,47
"355380 Taquarituba";1500,00;1500,00;7532,00;18024,00;7540,12;15000,00;31500,00;-;-;82596,12
"355400 Tatuí";6101,60;51589,80;82780,88;303545,24;326198,81;480802,89;284385,84;423521,64;78525,67;2037452,37
"355410 Taubaté";6001,00;145922,25;275369,50;514228,32;615485,51;369527,75;946218,08;184036,39;544821,50;3601610,30
"355430 Teodoro Sampaio";-;-;7516,00;15008,00;13556,00;1500,00;-;7600,30;15000,00;60180,30
"355440 Terra Roxa";-;-;19500,00;4500,00;6000,00;10500,00;9000,00;-;-;49500,00
"355450 Tietê";-;1500,00;3032,00;26052,48;27859,02;19708,00;12244,28;3000,00;13824,06;107219,84
"355500 Tupã";-;8072,12;26272,30;77901,59;59198,01;22058,98;36417,02;76677,01;333743,15;640340,18
"355510 Tupi Paulista";-;7635,39;1556,04;6166,09;16793,48;23243,67;10836,20;9224,77;13810,17;89265,81
"355540 Ubatuba";-;8375,61;61613,14;294580,81;257008,36;114152,09;50546,17;36631,75;43123,66;866031,59
"355620 Valinhos";7810,40;12137,18;133601,82;516604,47;444808,76;414568,34;446241,65;405419,31;-;2381191,93
"355640 Vargem Grande do Sul";-;3000,00;10658,19;6000,00;4560,18;29804,59;22756,36;4768,66;3156,18;84704,16
"355650 Várzea Paulista";-;-;9000,00;21000,00;21000,00;25500,00;4500,00;6000,00;25500,00;112500,00
"355670 Vinhedo";3653,61;11518,62;47380,20;57159,71;42126,06;61033,42;96014,83;-;-;318886,45
"355680 Viradouro";-;1500,00;-;13524,00;12040,00;13676,12;6048,00;-;10564,00;57352,12
"355700 Votorantim";1504,67;21029,14;40887,36;80061,22;44013,49;56856,00;452307,95;262280,45;292312,60;1251252,88
"355710 Votuporanga";-;1642,76;54947,20;88980,47;390077,94;374342,71;769892,05;432265,24;303513,81;2415662,18
"410045 Altamira do Paraná";-;-;-;-;3169,60;-;1500,00;-;-;4669,60
"410100 Ampére";-;-;-;1500,00;6016,00;-;16548,00;9032,00;9000,00;42096,00
"410140 Apucarana";-;47974,36;139216,97;250617,32;430046,69;523568,03;361696,46;135825,66;83892,35;1972837,84
"410150 Arapongas";3526,82;9913,25;31730,37;417865,96;871272,51;123362,97;197440,72;71435,89;686923,77;2413472,26
"410170 Araruna";-;-;4500,00;6016,00;10644,00;15144,00;4524,00;-;1532,00;42360,00
"410180 Araucária";-;-;-;-;7670,76;1506,35;-;8326,79;18527,86;36031,76
"410200 Assis Chateaubriand";9546,44;135056,36;536523,14;303493,55;455866,06;403604,59;387955,61;304357,24;636256,17;3172659,16
"410240 Bandeirantes";-;-;-;-;-;-;-;3435,12;18525,39;21960,51
"410250 Barbosa Ferraz";-;-;3000,00;4500,00;13500,00;6000,00;-;1500,00;4500,00;33000,00
"410290 Bituruna";-;-;-;3000,00;-;-;-;-;-;3000,00
"410305 Boa Vista da Aparecida";-;-;-;-;1500,00;1500,00;-;4556,00;-;7556,00
"410360 Cambará";-;-;-;3000,00;9000,00;-;7500,00;1500,00;6000,00;27000,00
"410390 Campina da Lagoa";-;-;1500,00;-;-;3032,00;-;9000,00;4548,00;18080,00
"410400 Campina Grande do Sul";5866,67;51392,72;112053,54;168143,02;259913,58;181777,59;189015,13;173256,71;211015,75;1352434,71
"410420 Campo Largo";483462,47;672225,40;1206617,08;2847028,11;2961508,37;2817401,63;2807284,79;2833128,94;3945986,34;20574643,13
"410430 Campo Mourão";-;-;1538,10;251046,33;254173,53;357574,61;258732,53;198069,01;275674,85;1596808,96
"410450 Capanema";-;1500,00;-;4500,00;12104,00;-;-;1500,00;9088,00;28692,00
"410460 Capitão Leônidas Marques";-;-;-;-;3000,00;1500,00;3000,00;1500,00;1500,00;10500,00
"410480 Cascavel";-;10784,89;184967,43;270312,18;404443,18;671862,60;1035344,07;1887432,43;1339833,70;5804980,48
"410490 Castro";-;-;1636,41;-;4238,60;-;4840,65;1636,41;-;12352,07
"410520 Cerro Azul";-;-;-;-;10524,00;13540,00;6032,00;3016,00;-;33112,00
"410530 Céu Azul";-;-;-;-;3067,90;-;-;3032,00;3040,00;9139,90
"410540 Chopinzinho";-;-;-;10500,00;86360,90;82695,65;84584,47;122330,15;177910,60;564381,77
"410550 Cianorte";-;4636,41;230786,59;188832,14;102568,02;38743,17;8476,89;28096,59;323076,38;925216,19
"410560 Cidade Gaúcha";-;-;-;7500,00;-;-;-;-;-;7500,00
"410570 Clevelândia";-;-;27520,00;1500,00;40924,00;28844,00;33112,00;3024,00;21000,00;155924,00
"410590 Colorado";3277,49;38791,96;182493,51;372762,93;253549,99;279924,09;47214,54;54346,14;450124,07;1682484,72
"410620 Contenda";-;-;1500,00;-;-;-;-;1500,00;-;3000,00
"410640 Cornélio Procópio";-;-;1615,40;-;3478,72;1500,00;1500,00;5083,04;3848,98;17026,14
"410680 Cruz Machado";-;-;-;1500,00;-;1500,00;1500,00;1500,00;-;6000,00
"410690 Curitiba";11286,70;288821,70;1500380,64;4822416,62;8171236,49;8097073,17;8498819,59;7516439,17;9105114,88;48011588,96
"410715 Diamante D'Oeste";-;-;1500,00;-;1500,00;1508,00;1500,00;-;3000,00;9008,00
"410720 Dois Vizinhos";-;-;1560,18;20181,13;118238,02;61705,86;8205,48;27928,07;55226,97;293045,71
"410750 Engenheiro Beltrão";-;-;-;4516,00;3008,00;6016,00;-;1500,00;7500,00;22540,00
