 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Out/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"431810 São Francisco de Assis";2;2;3104,00;2495,98;-;-;608,02;-;-;1552,00;1552,00;13;6,5;-;-
"431830 São Gabriel";7;7;37988,36;32225,09;-;-;5763,27;-;-;5426,91;5426,91;54;7,7;-;-
"431840 São Jerônimo";33;33;302188,79;257362,77;-;-;44826,02;-;-;9157,24;9157,24;401;12,2;12;36,36
"431860 São José do Ouro";5;5;8291,93;6768,01;-;-;1523,92;-;-;1658,39;1658,39;21;4,2;-;-
"431870 São Leopoldo";80;80;512509,18;439125,70;-;-;73383,48;-;-;6406,36;6406,36;664;8,3;31;38,75
"431880 São Lourenço do Sul";10;10;15965,38;12836,27;-;-;3129,11;-;-;1596,54;1596,54;83;8,3;1;10,00
"431890 São Luiz Gonzaga";19;19;30992,32;25177,43;-;-;5814,89;-;-;1631,17;1631,17;120;6,3;2;10,53
"431900 São Marcos";6;6;9978,46;8154,40;-;-;1824,06;-;-;1663,08;1663,08;27;4,5;-;-
"431915 São Miguel das Missões";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"431940 São Pedro do Sul";5;5;7813,04;6277,51;-;-;1535,53;-;-;1562,61;1562,61;32;6,4;-;-
"431950 São Sebastião do Caí";5;5;12387,06;10558,54;-;-;1828,52;-;-;2477,41;2477,41;57;11,4;-;-
"431960 São Sepé";17;17;26832,57;21617,96;-;-;5214,61;-;-;1578,39;1578,39;130;7,6;1;5,88
"431990 Sapiranga";13;13;117538,70;100460,17;-;-;17078,53;-;-;9041,44;9041,44;120;9,2;7;53,85
"432000 Sapucaia do Sul";30;30;305449,64;263343,25;-;-;42106,39;-;-;10181,65;10181,65;477;15,9;13;43,33
"432010 Sarandi";6;6;9513,23;7689,17;-;-;1824,06;-;-;1585,54;1585,54;18;3,0;-;-
"432020 Seberi";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"432030 Selbach";7;7;10740,00;8611,93;-;-;2128,07;-;-;1534,29;1534,29;61;8,7;1;14,29
"432040 Serafina Corrêa";5;5;7508,00;5987,95;-;-;1520,05;-;-;1501,60;1501,60;8;1,6;-;-
"432060 Severiano de Almeida";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;11;5,5;-;-
"432070 Sobradinho";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;2;2,0;-;-
"432080 Soledade";18;18;230387,23;196695,81;-;-;33691,42;-;-;12799,29;12799,29;219;12,2;4;22,22
"432090 Tapejara";23;23;36012,17;28996,72;-;-;7015,45;-;-;1565,75;1565,75;143;6,2;-;-
"432120 Taquara";2;2;5162,14;4279,05;-;-;883,09;-;-;2581,07;2581,07;17;8,5;1;50,00
"432130 Taquari";24;24;390599,68;334409,00;-;-;56190,68;-;-;16274,99;16274,99;256;10,7;12;50,00
"432140 Tenente Portela";12;12;85963,06;73450,27;-;-;12512,79;-;-;7163,59;7163,59;94;7,8;1;8,33
"432145 Teutônia";7;7;10933,12;8785,70;-;-;2147,42;-;-;1561,87;1561,87;41;5,9;-;-
"432150 Torres";9;9;46623,72;39343,63;-;-;7280,09;-;-;5180,41;5180,41;47;5,2;3;33,33
"432160 Tramandaí";23;23;256747,26;219460,03;-;-;37287,23;-;-;11162,92;11162,92;182;7,9;9;39,13
"432170 Três Coroas";12;12;19492,13;15844,01;-;-;3648,12;-;-;1624,34;1624,34;35;2,9;-;-
"432180 Três de Maio";6;6;9932,22;8065,59;-;-;1866,63;-;-;1655,37;1655,37;41;6,8;-;-
"432190 Três Passos";36;36;152762,07;128122,11;-;-;24639,96;-;-;4243,39;4243,39;201;5,6;6;16,67
"432195 Trindade do Sul";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"432200 Triunfo";2;2;3384,48;2745,50;-;-;638,98;-;-;1692,24;1692,24;28;14,0;-;-
"432210 Tucunduva";2;2;3120,00;2511,98;-;-;608,02;-;-;1560,00;1560,00;15;7,5;1;50,00
"432220 Tupanciretã";2;2;3019,05;2411,03;-;-;608,02;-;-;1509,53;1509,53;5;2,5;-;-
"432230 Tuparendi";6;6;9144,00;7319,94;-;-;1824,06;-;-;1524,00;1524,00;18;3,0;-;-
"432240 Uruguaiana";23;23;121727,17;103002,11;-;-;18725,06;-;-;5292,49;5292,49;137;6,0;2;8,70
"432250 Vacaria";57;57;452011,35;383975,56;-;-;68035,79;-;-;7930,02;7930,02;528;9,3;11;19,30
"432253 Vale do Sol";3;3;4588,12;3668,35;-;-;919,77;-;-;1529,37;1529,37;23;7,7;-;-
"432260 Venâncio Aires";44;44;511223,08;437504,32;-;-;73718,76;-;-;11618,71;11618,71;552;12,5;5;11,36
"432270 Vera Cruz";7;7;11180,76;9029,47;-;-;2151,29;-;-;1597,25;1597,25;57;8,1;1;14,29
"432280 Veranópolis";9;9;15756,72;13020,63;-;-;2736,09;-;-;1750,75;1750,75;43;4,8;1;11,11
"432300 Viamão";29;29;434192,13;372415,02;-;-;61777,11;-;-;14972,14;14972,14;329;11,3;16;55,17
"500070 Anastácio";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;53;4,8;1;9,09
"500080 Anaurilândia";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"500100 Aparecida do Taboado";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;48;9,6;-;-
"500110 Aquidauana";52;52;138071,50;114479,60;-;-;23591,90;-;-;2655,22;2655,22;386;7,4;17;32,69
"500210 Bela Vista";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"500220 Bonito";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;9;2,3;-;-
"500240 Caarapó";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"500270 Campo Grande";562;562;2852647,89;2412763,89;-;-;439884,00;-;-;5075,89;5075,89;4775;8,5;111;19,75
"500290 Cassilândia";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;66;6,0;-;-
"500295 Chapadão do Sul";40;40;60645,95;48485,55;-;-;12160,40;-;-;1516,15;1516,15;291;7,3;2;5,00
"500320 Corumbá";105;105;668856,80;565368,79;-;-;103488,01;-;-;6370,06;6370,06;783;7,5;41;39,05
"500325 Costa Rica";14;14;296836,84;253956,71;-;-;42880,13;-;-;21202,63;21202,63;174;12,4;3;21,43
"500330 Coxim";13;13;79286,55;67155,22;-;-;12131,33;-;-;6098,97;6098,97;74;5,7;3;23,08
"500348 Dois Irmãos do Buriti";1;1;1501,00;1196,99;-;-;304,01;-;-;1501,00;1501,00;5;5,0;-;-
"500370 Dourados";47;47;305780,84;262686,91;-;-;43093,93;-;-;6505,98;6505,98;476;10,1;9;19,15
"500380 Fátima do Sul";10;10;14999,99;11959,90;-;-;3040,09;-;-;1500,00;1500,00;59;5,9;2;20,00
"500400 Glória de Dourados";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"500410 Guia Lopes da Laguna";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"500430 Iguatemi";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"500440 Inocência";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"500450 Itaporã";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"500460 Itaquiraí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"500470 Ivinhema";5;5;7676,70;6156,65;-;-;1520,05;-;-;1535,34;1535,34;29;5,8;-;-
"500570 Naviraí";41;41;61963,38;49409,96;-;-;12553,42;-;-;1511,30;1511,30;285;7,0;1;2,44
"500620 Nova Andradina";17;17;28928,67;23533,30;-;-;5395,37;-;-;1701,69;1701,69;183;10,8;-;-
"500660 Ponta Porã";29;29;183292,44;155164,15;-;-;28128,29;-;-;6320,43;6320,43;163;5,6;4;13,79
"500730 Rio Negro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;15;7,5;-;-
"500740 Rio Verde de Mato Grosso";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"500769 São Gabriel do Oeste";10;10;15148,06;12104,09;-;-;3043,97;-;-;1514,81;1514,81;61;6,1;1;10,00
"500770 Sete Quedas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"500790 Sidrolândia";10;10;15060,18;12008,47;-;-;3051,71;-;-;1506,02;1506,02;87;8,7;1;10,00
"500795 Tacuru";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"500797 Taquarussu";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"500830 Três Lagoas";40;40;311985,28;266410,65;-;-;45574,63;-;-;7799,63;7799,63;276;6,9;8;20,00
"510025 Alta Floresta";21;21;60890,52;50836,28;-;-;10054,24;-;-;2899,55;2899,55;81;3,9;4;19,05
"510180 Barra do Garças";12;12;177493,85;151753,93;-;-;25739,92;-;-;14791,15;14791,15;96;8,0;7;58,33
"510250 Cáceres";72;72;249302,86;209236,86;-;-;40066,00;-;-;3462,54;3462,54;437;6,1;8;11,11
"510263 Campo Novo do Parecis";4;4;6024,00;4807,96;-;-;1216,04;-;-;1506,00;1506,00;9;2,3;-;-
"510267 Campo Verde";16;16;24312,69;19448,53;-;-;4864,16;-;-;1519,54;1519,54;118;7,4;-;-
"510268 Campos de Júlio";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;26;3,7;-;-
"510270 Canarana";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"510305 Cláudia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"510320 Colíder";8;8;13507,41;10926,26;-;-;2581,15;-;-;1688,43;1688,43;81;10,1;2;25,00
"510325 Colniza";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"510340 Cuiabá";206;206;1810988,21;1544196,84;-;-;266791,37;-;-;8791,20;8791,20;2099;10,2;44;21,36
"510350 Diamantino";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"510390 General Carneiro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"510410 Guarantã do Norte";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;6;0,7;-;-
"510480 Jaciara";74;74;111009,00;88512,26;-;-;22496,74;-;-;1500,12;1500,12;273;3,7;1;1,35
"510510 Juara";16;16;25210,27;20346,11;-;-;4864,16;-;-;1575,64;1575,64;94;5,9;-;-
"510515 Juína";33;33;353798,38;300825,25;-;-;52973,13;-;-;10721,16;10721,16;245;7,4;3;9,09
"510517 Juruena";4;4;6133,40;4917,36;-;-;1216,04;-;-;1533,35;1533,35;20;5,0;-;-
"510525 Lucas do Rio Verde";60;60;101324,13;82948,08;-;-;18376,05;-;-;1688,74;1688,74;509;8,5;13;21,67
"510558 Marcelândia";8;8;12224,00;9791,92;-;-;2432,08;-;-;1528,00;1528,00;31;3,9;-;-
"510560 Matupá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"510562 Mirassol d'Oeste";19;19;28700,00;22923,81;-;-;5776,19;-;-;1510,53;1510,53;111;5,8;2;10,53
"510590 Nobres";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"510610 Nossa Senhora do Livramento";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;1;0,3;-;-
"510622 Nova Mutum";24;24;39100,91;31804,67;-;-;7296,24;-;-;1629,20;1629,20;98;4,1;-;-
"510625 Nova Xavantina";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;22;4,4;-;-
"510629 Paranaíta";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;28;4,0;-;-
"510630 Paranatinga";20;20;30396,77;24316,57;-;-;6080,20;-;-;1519,84;1519,84;50;2,5;-;-
"510637 Pedra Preta";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;45;5,0;-;-
"510642 Peixoto de Azevedo";5;5;7580,24;6044,71;-;-;1535,53;-;-;1516,05;1516,05;36;7,2;1;20,00
"510650 Poconé";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;43;5,4;3;37,50
"510675 Pontes e Lacerda";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;11;5,5;-;-
"510680 Porto dos Gaúchos";1;1;1564,00;1259,99;-;-;304,01;-;-;1564,00;1564,00;9;9,0;-;-
"510700 Poxoréo";5;5;7580,00;6059,95;-;-;1520,05;-;-;1516,00;1516,00;50;10,0;-;-
"510704 Primavera do Leste";13;13;149100,00;126744,67;-;-;22355,33;-;-;11469,23;11469,23;83;6,4;7;53,85
"510706 Querência";15;15;24139,14;19578,99;-;-;4560,15;-;-;1609,28;1609,28;94;6,3;1;6,67
"510760 Rondonópolis";219;219;1193433,69;1009489,54;-;-;183944,15;-;-;5449,47;5449,47;1466;6,7;62;28,31
"510730 São José do Rio Claro";8;8;12068,06;9632,11;-;-;2435,95;-;-;1508,51;1508,51;30;3,8;-;-
"510787 Sapezal";4;4;6211,09;4995,05;-;-;1216,04;-;-;1552,77;1552,77;12;3,0;-;-
"510790 Sinop";83;83;1231019,56;1052482,52;-;-;178537,04;-;-;14831,56;14831,56;1004;12,1;47;56,63
"510792 Sorriso";11;11;19477,69;16060,05;-;-;3417,64;-;-;1770,70;1770,70;75;6,8;-;-
"510795 Tangará da Serra";61;61;412367,14;350604,26;-;-;61762,88;-;-;6760,12;6760,12;468;7,7;10;16,39
"510805 Terra Nova do Norte";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"510820 Torixoréu";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"510840 Várzea Grande";457;457;1798831,63;1519149,86;-;-;279681,77;-;-;3936,17;3936,17;4133;9,0;75;16,41
"520013 Acreúna";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"520025 Águas Lindas de Goiás";24;24;36136,00;28839,76;-;-;7296,24;-;-;1505,67;1505,67;24;1,0;1;4,17
"520030 Alexânia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"520080 Alvorada do Norte";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;24;6,0;1;25,00
"520110 Anápolis";81;81;526368,71;447115,39;-;-;79253,32;-;-;6498,38;6498,38;700;8,6;34;41,98
"520140 Aparecida de Goiânia";341;341;2086771,00;1778460,59;-;-;308310,41;-;-;6119,56;6119,56;3119;9,1;64;18,77
"520160 Araçu";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;42;14,0;-;-
"520250 Aruanã";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"520330 Bela Vista de Goiás";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;65;4,1;2;12,50
"520350 Bom Jesus de Goiás";14;14;21084,06;16827,92;-;-;4256,14;-;-;1506,00;1506,00;70;5,0;-;-
"520410 Cachoeira Alta";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;23;3,3;-;-
"520430 Caçu";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;34;5,7;-;-
"520440 Caiapônia";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;24;1,7;-;-
"520510 Catalão";44;44;157291,47;132160,91;-;-;25130,56;-;-;3574,81;3574,81;261;5,9;10;22,73
"520580 Corumbá de Goiás";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"520620 Cristalina";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;54;3,6;-;-
"520640 Crixás";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;41;3,2;-;-
"520680 Damolândia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"520780 Firminópolis";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"520800 Formosa";55;55;290741,12;244665,33;-;-;46075,79;-;-;5286,20;5286,20;308;5,6;17;30,91
"520860 Goianésia";11;11;16660,00;13315,89;-;-;3344,11;-;-;1514,55;1514,55;48;4,4;-;-
"520870 Goiânia";1048;1048;5329603,05;4530729,16;-;-;798873,89;-;-;5085,50;5085,50;7265;6,9;256;24,43
"520890 Goiás";15;15;28319,20;23759,05;-;-;4560,15;-;-;1887,95;1887,95;103;6,9;4;26,67
"520910 Goiatuba";30;30;45008,00;35887,70;-;-;9120,30;-;-;1500,27;1500,27;45;1,5;-;-
"520970 Hidrolândia";25;25;37828,00;30227,75;-;-;7600,25;-;-;1513,12;1513,12;73;2,9;1;4,00
"520995 Indiara";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;-;-;-;-
"521040 Itaberaí";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;34;2,6;1;7,69
"521060 Itaguaru";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"521080 Itajá";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;3;3,0;-;-
"521090 Itapaci";12;12;18184,15;14536,03;-;-;3648,12;-;-;1515,35;1515,35;79;6,6;-;-
"521120 Itapuranga";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;1;20,00
"521130 Itarumã";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;12;3,0;-;-
"521150 Itumbiara";251;251;606468,40;503115,89;-;-;103352,51;-;-;2416,21;2416,21;1383;5,5;46;18,33
"521180 Jaraguá";13;13;19815,63;15717,87;-;-;4097,76;-;-;1524,28;1524,28;57;4,4;5;38,46
"521220 Jussara";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"521250 Luziânia";84;84;401716,20;339453,10;-;-;62263,10;-;-;4782,34;4782,34;694;8,3;18;21,43
"521308 Minaçu";60;60;90000,00;71759,40;-;-;18240,60;-;-;1500,00;1500,00;190;3,2;8;13,33
"521310 Mineiros";44;44;160400,00;133618,76;-;-;26781,24;-;-;3645,45;3645,45;204;4,6;1;2,27
"521400 Mozarlândia";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;18;4,5;-;-
"521450 Nerópolis";43;43;313405,95;266969,92;-;-;46436,03;-;-;7288,51;7288,51;468;10,9;20;46,51
"521460 Niquelândia";24;24;36648,00;29351,76;-;-;7296,24;-;-;1527,00;1527,00;92;3,8;-;-
"521530 Orizona";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;20;2,9;1;14,29
"521580 Palmelo";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"521630 Paranaiguara";6;6;9112,00;7287,94;-;-;1824,06;-;-;1518,67;1518,67;19;3,2;1;16,67
"521640 Paraúna";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;12;3,0;-;-
"521710 Piracanjuba";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;21;3,5;-;-
"521730 Pirenópolis";3;3;4628,00;3715,97;-;-;912,03;-;-;1542,67;1542,67;19;6,3;1;33,33
"521740 Pires do Rio";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;-;-
"521760 Planaltina";13;13;19532,00;15579,87;-;-;3952,13;-;-;1502,46;1502,46;37;2,8;1;7,69
"521770 Pontalina";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;5;0,6;-;-
"521800 Porangatu";58;58;541806,85;462148,67;-;-;79658,18;-;-;9341,50;9341,50;421;7,3;14;24,14
"521830 Posse";8;8;12120,00;9687,92;-;-;2432,08;-;-;1515,00;1515,00;16;2,0;-;-
"521850 Quirinópolis";31;31;53190,14;43506,54;-;-;9683,60;-;-;1715,81;1715,81;229;7,4;1;3,23
"521860 Rialma";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;9;2,3;-;-
"521880 Rio Verde";196;196;1735510,49;1483118,51;-;183,89;252208,09;-;-;8854,65;8854,65;1534;7,8;56;28,57
"521890 Rubiataba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"521930 Santa Helena de Goiás";45;45;68761,34;55065,41;-;-;13695,93;-;-;1528,03;1528,03;264;5,9;5;11,11
"521970 Santa Terezinha de Goiás";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"521975 Santo Antônio do Descoberto";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;36;4,5;-;-
"522010 São Luís de Montes Belos";64;64;450485,91;385134,87;-;-;65351,04;-;-;7038,84;7038,84;500;7,8;13;20,31
"522020 São Miguel do Araguaia";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"522040 São Simão";9;9;14619,25;11883,16;-;-;2736,09;-;-;1624,36;1624,36;30;3,3;-;-
"522068 Simolândia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;13;6,5;-;-
"522140 Trindade";48;48;398088,43;338568,70;-;-;59519,73;-;-;8293,51;8293,51;429;8,9;8;16,67
"522155 Turvelândia";5;5;7524,00;6003,95;-;-;1520,05;-;-;1504,80;1504,80;9;1,8;-;-
"522185 Valparaíso de Goiás";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;14;2,0;-;-
"522200 Vianópolis";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"530010 Brasília";1285;1285;3427216,66;2905311,40;-;-;521905,26;-;-;2667,09;2667,09;11367;8,8;166;12,92
"Total";50612;50612;280641166,31;238679952,85;-;1303,70;41959909,76;-;-;5544,95;5544,95;454937;9,0;10487;20,72
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Dados referentes aos últimos seis meses, sujeitos a  atualização.
 A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
      
      Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
      De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
      A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
      
 
